id,name,latitude,longitude,locality,state,country,count
USC00182325  ,  DALECARLIA RSVR  , 38.9386 , -77.1133 ,  Washington  ,  DC  ,  United States , 1213
USC00186350  ,  NATL ARBORETUM DC  , 38.9133 , -76.97 ,  Washington  ,  DC  ,  United States , 1091
