id,name,latitude,longitude,locality,state,country,count
USC00428771  ,  TOOELE  , 40.5278 , -112.2975 ,  Tooele  ,  UT  ,  United States , 1248
USC00428973  ,  UTAH LAKE LEHI  , 40.3603 , -111.8972 ,  Saratoga Springs  ,  UT  ,  United States , 1119
USC00429111  ,  VERNAL 2SW  , 40.4269 , -109.5531 ,  Vernal  ,  UT  ,  United States , 1216
USC00429136  ,  VEYO PWR HOUSE  , 37.3522 , -113.6667 ,  Veyo  ,  UT  ,  United States , 1063
USC00429165  ,  WANSHIP DAM  , 40.7908 , -111.4078 ,  Coalville  ,  UT  ,  United States , 1295
USC00429595  ,  WOODRUFF  , 41.525 , -111.1494 ,  Woodruff  ,  UT  ,  United States , 1314
USC00429717  ,  ZION NP  , 37.2092 , -112.9814 ,  Hurricane  ,  UT  ,  United States , 1221
USW00023159  ,  BRYCE CANYON AP  , 37.7064 , -112.1456 ,    ,  UT  ,  United States , 809
USW00023162  ,  DELTA  , 39.3375 , -112.5858 ,  Delta  ,  UT  ,  United States , 1337
USW00024127  ,  SALT LAKE CITY INTL AP  , 40.7781 , -111.9694 ,  Salt Lake City  ,  UT  ,  United States , 1377
USW00024193  ,  WENDOVER AP AWOS  , 40.7206 , -114.0358 ,  Wendover  ,  UT  ,  United States , 1073
USW00093129  ,  CEDAR CITY MUNI AP  , 37.7086 , -113.0944 ,  Cedar City  ,  UT  ,  United States , 1360
