id,name,latitude,longitude,locality,state,country,count
USW00014822  ,  DETROIT CITY AP  , 42.4092 , -83.01 ,  Detroit  ,  MI  ,  United States , 1301
USW00014826  ,  FLINT BISHOP INTL AP  , 42.9667 , -83.7494 ,  Flint  ,  MI  ,  United States , 1312
USW00014828  ,  GLADWIN  , 43.9758 , -84.4908 ,  Gladwin  ,  MI  ,  United States , 1234
USW00014833  ,  JACKSON REYNOLDS FLD  , 42.2667 , -84.4667 ,  Jackson  ,  MI  ,  United States , 1257
USW00014836  ,  LANSING CAPITAL CITY AP  , 42.7803 , -84.5789 ,  Lansing  ,  MI  ,  United States , 1351
USW00014840  ,  MUSKEGON CO AP  , 43.1711 , -86.2367 ,  Norton Shores  ,  MI  ,  United States , 1295
USW00014841  ,  PELLSTON RGNL AP  , 45.5644 , -84.7928 ,  Pellston  ,  MI  ,  United States , 1344
USW00014845  ,  SAGINAW MBS INTL AP  , 43.5331 , -84.0797 ,  Freeland  ,  MI  ,  United States , 1212
USW00014847  ,  SAULT STE MARIE SANDERSON FLD  , 46.4794 , -84.3572 ,  Sault Ste. Marie  ,  MI  ,  United States , 1278
USW00014850  ,  TRAVERSE CITY CHERRY CPTL AP  , 44.7408 , -85.5825 ,  Traverse City  ,  MI  ,  United States , 1327
USW00014853  ,  DETROIT WILLOW RUN AP  , 42.2333 , -83.5333 ,  Van Buren charter Township  ,  MI  ,  United States , 486
USW00014858  ,  HANCOCK HOUGHTON CO AP  , 47.1686 , -88.4889 ,  Hancock  ,  MI  ,  United States , 1082
USW00094847  ,  DETROIT METRO AP  , 42.2314 , -83.3308 ,  Detroit  ,  MI  ,  United States , 1263
USW00094849  ,  ALPENA CO RGNL AP  , 45.0717 , -83.5644 ,  Alpena  ,  MI  ,  United States , 1337
USW00094850  ,  MARQUETTE  , 46.5311 , -87.5483 ,  Negaunee  ,  MI  ,  United States , 1290
